direction_name,block_id,route_id,service_id,direction_id,trip_headsign,wheelchair_accessible,shape_id,trip_id,start_time,end_time
Southbound,a_4064_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,481__4064_Timetable_-_2023-10,0 days 15:05:00,0 days 15:34:00
Northbound,a_4086_Timetable_-_2023-10,409,Weekday_merged_999971,0,Taunton,1,100.0.1673310071_Timetable_-_2023-10,4820__4086_Timetable_-_2023-10,0 days 17:15:00,0 days 17:30:00
Northbound,a_4084_Timetable_-_2023-10,409,Weekday_merged_999971,0,Taunton,1,100.0.1673310071_Timetable_-_2023-10,4821__4084_Timetable_-_2023-10,0 days 17:45:00,0 days 18:00:00
Northbound,a_4037_Timetable_-_2023-10,409,Weekday_merged_999971,0,Taunton,1,100.0.1673310071_Timetable_-_2023-10,4822__4037_Timetable_-_2023-10,0 days 18:15:00,0 days 18:30:00
Northbound,a_4081_Timetable_-_2023-10,409,Weekday_merged_999971,0,Taunton,1,100.0.1673310071_Timetable_-_2023-10,4823__4081_Timetable_-_2023-10,0 days 18:45:00,0 days 19:00:00
Southbound,a_4078_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4824__4078_Timetable_-_2023-10,0 days 07:00:00,0 days 07:15:00
Southbound,a_4067_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4825__4067_Timetable_-_2023-10,0 days 07:30:00,0 days 07:45:00
Southbound,a_4076_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4826__4076_Timetable_-_2023-10,0 days 08:00:00,0 days 08:15:00
Southbound,a_4010_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4827__4010_Timetable_-_2023-10,0 days 08:30:00,0 days 08:45:00
Southbound,a_4062_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4828__4062_Timetable_-_2023-10,0 days 09:00:00,0 days 09:15:00
Southbound,a_4024_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4829__4024_Timetable_-_2023-10,0 days 09:30:00,0 days 09:45:00
Southbound,a_4075_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,482__4075_Timetable_-_2023-10,0 days 15:35:00,0 days 16:04:00
Southbound,a_4068_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4830__4068_Timetable_-_2023-10,0 days 10:00:00,0 days 10:15:00
Southbound,a_4077_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4831__4077_Timetable_-_2023-10,0 days 10:37:00,0 days 10:52:00
Southbound,a_4066_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4832__4066_Timetable_-_2023-10,0 days 11:00:00,0 days 11:15:00
Southbound,a_4010_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4833__4010_Timetable_-_2023-10,0 days 11:30:00,0 days 11:45:00
Southbound,a_4078_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4834__4078_Timetable_-_2023-10,0 days 12:00:00,0 days 12:15:00
Southbound,a_4024_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4835__4024_Timetable_-_2023-10,0 days 12:37:00,0 days 12:52:00
Southbound,a_4068_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4836__4068_Timetable_-_2023-10,0 days 13:00:00,0 days 13:15:00
Southbound,a_4062_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4837__4062_Timetable_-_2023-10,0 days 13:30:00,0 days 13:45:00
Southbound,a_4071_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4838__4071_Timetable_-_2023-10,0 days 14:00:00,0 days 14:15:00
Southbound,a_4081_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4839__4081_Timetable_-_2023-10,0 days 14:37:00,0 days 14:52:00
Southbound,a_4086_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,483__4086_Timetable_-_2023-10,0 days 16:05:00,0 days 16:34:00
Southbound,a_4073_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4840__4073_Timetable_-_2023-10,0 days 15:00:00,0 days 15:15:00
Southbound,a_4082_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4841__4082_Timetable_-_2023-10,0 days 15:30:00,0 days 15:45:00
Southbound,a_4011_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4842__4011_Timetable_-_2023-10,0 days 16:00:00,0 days 16:15:00
Southbound,a_4064_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4843__4064_Timetable_-_2023-10,0 days 16:37:00,0 days 16:52:00
Southbound,a_4075_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4844__4075_Timetable_-_2023-10,0 days 17:00:00,0 days 17:15:00
Southbound,a_4086_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4845__4086_Timetable_-_2023-10,0 days 17:30:00,0 days 17:45:00
Southbound,a_4084_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4846__4084_Timetable_-_2023-10,0 days 18:00:00,0 days 18:15:00
Southbound,a_4037_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4847__4037_Timetable_-_2023-10,0 days 18:30:00,0 days 18:45:00
Southbound,a_4081_Timetable_-_2023-10,409,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1673310072_Timetable_-_2023-10,4848__4081_Timetable_-_2023-10,0 days 19:00:00,0 days 19:15:00
Southbound,a_4080_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,4849__4080_Timetable_-_2023-10,0 days 05:50:00,0 days 06:13:00
Southbound,a_4084_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,484__4084_Timetable_-_2023-10,0 days 16:35:00,0 days 17:04:00
Northbound,a_3114_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,4852__3114_Timetable_-_2023-10,0 days 07:35:00,0 days 08:21:00
Northbound,a_3107_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,4853__3107_Timetable_-_2023-10,0 days 08:05:00,0 days 08:51:00
Northbound,a_3108_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,4854__3108_Timetable_-_2023-10,0 days 08:35:00,0 days 09:21:00
Northbound,a_3119_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,4855__3119_Timetable_-_2023-10,0 days 16:05:00,0 days 16:55:00
Northbound,a_3103_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,4856__3103_Timetable_-_2023-10,0 days 16:35:00,0 days 17:25:00
Northbound,a_3118_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,4857__3118_Timetable_-_2023-10,0 days 17:05:00,0 days 17:55:00
Northbound,a_3125_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,4858__3125_Timetable_-_2023-10,0 days 17:35:00,0 days 18:25:00
Northbound,a_3115_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,4859__3115_Timetable_-_2023-10,0 days 18:05:00,0 days 18:55:00
Southbound,a_4037_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,485__4037_Timetable_-_2023-10,0 days 17:05:00,0 days 17:34:00
Southbound,a_3114_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513586_Timetable_-_2023-10,4860__3114_Timetable_-_2023-10,0 days 06:51:00,0 days 07:10:00
Southbound,a_3107_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513586_Timetable_-_2023-10,4861__3107_Timetable_-_2023-10,0 days 07:21:00,0 days 07:40:00
Southbound,a_3112_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513586_Timetable_-_2023-10,4862__3112_Timetable_-_2023-10,0 days 07:51:00,0 days 08:10:00
Southbound,a_3110_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,4863__3110_Timetable_-_2023-10,0 days 15:25:00,0 days 16:11:00
Southbound,a_3124_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,4864__3124_Timetable_-_2023-10,0 days 15:55:00,0 days 16:41:00
Southbound,a_3120_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,4865__3120_Timetable_-_2023-10,0 days 16:25:00,0 days 17:11:00
Southbound,a_3119_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,4866__3119_Timetable_-_2023-10,0 days 17:00:00,0 days 17:46:00
Northbound,a_4040_Timetable_-_2023-10,901,Weekday_merged_999971,0,Windfields Farm,1,100.0.19526492311_Timetable_-_2023-10,4867__4040_Timetable_-_2023-10,0 days 20:57:00,0 days 21:30:00
Northbound,a_4083_Timetable_-_2023-10,901,Weekday_merged_999971,0,Windfields Farm,1,100.0.19526492311_Timetable_-_2023-10,4868__4083_Timetable_-_2023-10,0 days 21:27:00,0 days 22:00:00
Southbound,a_4081_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,486__4081_Timetable_-_2023-10,0 days 17:35:00,0 days 18:04:00
Southbound,a_4064_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,487__4064_Timetable_-_2023-10,0 days 18:05:00,0 days 18:34:00
Southbound,a_4082_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,488__4082_Timetable_-_2023-10,0 days 18:35:00,0 days 19:04:00
Westbound,a_4065_Timetable_-_2023-10,920,Weekday_merged_999971,1,Scarborough Centre,1,100.0.1952650731_Timetable_-_2023-10,4891__4065_Timetable_-_2023-10,0 days 17:55:00,0 days 19:22:00
Westbound,a_4011_Timetable_-_2023-10,920,Weekday_merged_999971,1,Scarborough Centre,1,100.0.1952650731_Timetable_-_2023-10,4892__4011_Timetable_-_2023-10,0 days 18:15:00,0 days 19:37:00
Westbound,a_4060_Timetable_-_2023-10,920,Weekday_merged_999971,1,Scarborough Centre,1,100.0.1952650731_Timetable_-_2023-10,4893__4060_Timetable_-_2023-10,0 days 19:15:00,0 days 20:37:00
Westbound,a_4059_Timetable_-_2023-10,920,Weekday_merged_999971,1,Scarborough Centre,1,100.0.1952650731_Timetable_-_2023-10,4894__4059_Timetable_-_2023-10,0 days 18:45:00,0 days 20:07:00
Westbound,a_4037_Timetable_-_2023-10,920,Weekday_merged_999971,1,Scarborough Centre,1,100.0.1952650731_Timetable_-_2023-10,4895__4037_Timetable_-_2023-10,0 days 19:45:00,0 days 21:07:00
Westbound,a_4057_Timetable_-_2023-10,920,Weekday_merged_999971,1,Scarborough Centre,1,100.0.1952650731_Timetable_-_2023-10,4896__4057_Timetable_-_2023-10,0 days 20:15:00,0 days 21:37:00
Westbound,a_4064_Timetable_-_2023-10,920,Weekday_merged_999971,1,Scarborough Centre,1,100.0.1952650731_Timetable_-_2023-10,4897__4064_Timetable_-_2023-10,0 days 20:45:00,0 days 22:07:00
Westbound,a_4068_Timetable_-_2023-10,920,Weekday_merged_999971,1,Scarborough Centre,1,100.0.1952650731_Timetable_-_2023-10,4898__4068_Timetable_-_2023-10,0 days 21:15:00,0 days 22:37:00
Westbound,a_4806_Timetable_-_2023-10,900,Weekday_merged_999971,1,Scarborough,1,100.0.1952650221_Timetable_-_2023-10,4899__4806_Timetable_-_2023-10,0 days 05:05:00,0 days 06:11:00
Southbound,a_4086_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,489__4086_Timetable_-_2023-10,0 days 19:05:00,0 days 19:34:00
Westbound,a_4805_Timetable_-_2023-10,900,Weekday_merged_999971,1,Scarborough,1,100.0.1952650221_Timetable_-_2023-10,4900__4805_Timetable_-_2023-10,0 days 05:35:00,0 days 06:41:00
Westbound,a_4801_Timetable_-_2023-10,900,Weekday_merged_999971,1,Scarborough,1,100.0.1952650221_Timetable_-_2023-10,4901__4801_Timetable_-_2023-10,0 days 06:05:00,0 days 07:11:00
Southbound,a_4008_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4902__4008_Timetable_-_2023-10,0 days 06:23:00,0 days 07:02:00
Southbound,a_4021_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4903__4021_Timetable_-_2023-10,0 days 06:53:00,0 days 07:32:00
Southbound,a_4027_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4904__4027_Timetable_-_2023-10,0 days 07:22:00,0 days 08:02:00
Southbound,a_4008_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4905__4008_Timetable_-_2023-10,0 days 07:52:00,0 days 08:32:00
Southbound,a_4021_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4906__4021_Timetable_-_2023-10,0 days 08:22:00,0 days 09:02:00
Southbound,a_4027_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4907__4027_Timetable_-_2023-10,0 days 08:52:00,0 days 09:32:00
Southbound,a_4008_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4908__4008_Timetable_-_2023-10,0 days 09:20:00,0 days 10:02:00
Southbound,a_4021_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4909__4021_Timetable_-_2023-10,0 days 09:50:00,0 days 10:32:00
Southbound,a_4084_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,490__4084_Timetable_-_2023-10,0 days 19:35:00,0 days 20:04:00
Southbound,a_4027_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4910__4027_Timetable_-_2023-10,0 days 10:20:00,0 days 11:02:00
Southbound,a_4048_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4911__4048_Timetable_-_2023-10,0 days 10:47:00,0 days 11:32:00
Southbound,a_4021_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4912__4021_Timetable_-_2023-10,0 days 11:17:00,0 days 12:02:00
Southbound,a_4049_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4913__4049_Timetable_-_2023-10,0 days 11:47:00,0 days 12:32:00
Southbound,a_4048_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4914__4048_Timetable_-_2023-10,0 days 12:17:00,0 days 13:02:00
Southbound,a_4021_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4915__4021_Timetable_-_2023-10,0 days 12:47:00,0 days 13:32:00
Southbound,a_4049_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4916__4049_Timetable_-_2023-10,0 days 13:17:00,0 days 14:02:00
Southbound,a_4048_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4917__4048_Timetable_-_2023-10,0 days 13:47:00,0 days 14:32:00
Southbound,a_4051_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4918__4051_Timetable_-_2023-10,0 days 14:17:00,0 days 15:02:00
Southbound,a_4021_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4919__4021_Timetable_-_2023-10,0 days 14:49:00,0 days 15:32:00
Southbound,a_4070_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,491__4070_Timetable_-_2023-10,0 days 20:05:00,0 days 20:34:00
Southbound,a_4049_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4920__4049_Timetable_-_2023-10,0 days 15:19:00,0 days 16:02:00
Southbound,a_4048_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4921__4048_Timetable_-_2023-10,0 days 15:49:00,0 days 16:32:00
Southbound,a_4051_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4922__4051_Timetable_-_2023-10,0 days 16:19:00,0 days 17:02:00
Southbound,a_4049_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4923__4049_Timetable_-_2023-10,0 days 16:49:00,0 days 17:32:00
Southbound,a_4048_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4924__4048_Timetable_-_2023-10,0 days 17:18:00,0 days 18:02:00
Southbound,a_4051_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4925__4051_Timetable_-_2023-10,0 days 17:48:00,0 days 18:32:00
Southbound,a_4049_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4926__4049_Timetable_-_2023-10,0 days 18:18:00,0 days 19:02:00
Southbound,a_4048_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4927__4048_Timetable_-_2023-10,0 days 18:51:00,0 days 19:32:00
Southbound,a_4051_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4928__4051_Timetable_-_2023-10,0 days 19:21:00,0 days 20:02:00
Southbound,a_4049_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4929__4049_Timetable_-_2023-10,0 days 19:51:00,0 days 20:32:00
Southbound,a_4019_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,492__4019_Timetable_-_2023-10,0 days 20:35:00,0 days 21:04:00
Southbound,a_4048_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4930__4048_Timetable_-_2023-10,0 days 20:21:00,0 days 21:02:00
Southbound,a_4051_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4931__4051_Timetable_-_2023-10,0 days 20:51:00,0 days 21:32:00
Southbound,a_4049_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4932__4049_Timetable_-_2023-10,0 days 21:15:00,0 days 21:51:00
Southbound,a_4048_Timetable_-_2023-10,901,Weekday_merged_999971,1,A - Lakeview Park,1,100.0.1952649232_Timetable_-_2023-10,4933__4048_Timetable_-_2023-10,0 days 21:45:00,0 days 22:21:00
Southbound,a_4069_Timetable_-_2023-10,901,Weekday_merged_999971,1,C - Oshawa Centre Terminal,1,100.0.19526492312_Timetable_-_2023-10,4935__4069_Timetable_-_2023-10,0 days 06:38:00,0 days 07:10:00
Southbound,a_4088_Timetable_-_2023-10,901,Weekday_merged_999971,1,C - Oshawa Centre Terminal,1,100.0.19526492312_Timetable_-_2023-10,4936__4088_Timetable_-_2023-10,0 days 07:07:00,0 days 07:39:00
Southbound,a_4022_Timetable_-_2023-10,901,Weekday_merged_999971,1,C - Oshawa Centre Terminal,1,100.0.19526492312_Timetable_-_2023-10,4937__4022_Timetable_-_2023-10,0 days 07:37:00,0 days 08:09:00
Southbound,a_4011_Timetable_-_2023-10,901,Weekday_merged_999971,1,C - Oshawa Centre Terminal,1,100.0.19526492312_Timetable_-_2023-10,4938__4011_Timetable_-_2023-10,0 days 08:07:00,0 days 08:39:00
Southbound,a_4081_Timetable_-_2023-10,901,Weekday_merged_999971,1,C - Oshawa Centre Terminal,1,100.0.19526492312_Timetable_-_2023-10,4939__4081_Timetable_-_2023-10,0 days 08:37:00,0 days 09:09:00
Southbound,a_4013_Timetable_-_2023-10,403,Weekday_merged_999971,1,Oshawa Station,1,100.0.1046829271_Timetable_-_2023-10,493__4013_Timetable_-_2023-10,0 days 21:05:00,0 days 21:34:00
Southbound,a_4069_Timetable_-_2023-10,901,Weekday_merged_999971,1,C - Oshawa Centre Terminal,1,100.0.19526492312_Timetable_-_2023-10,4940__4069_Timetable_-_2023-10,0 days 09:05:00,0 days 09:38:00
Southbound,a_4088_Timetable_-_2023-10,901,Weekday_merged_999971,1,C - Oshawa Centre Terminal,1,100.0.19526492312_Timetable_-_2023-10,4941__4088_Timetable_-_2023-10,0 days 09:35:00,0 days 10:08:00
Southbound,a_4022_Timetable_-_2023-10,901,Weekday_merged_999971,1,C - Oshawa Centre Terminal,1,100.0.19526492312_Timetable_-_2023-10,4942__4022_Timetable_-_2023-10,0 days 10:05:00,0 days 10:38:00
Westbound,a_4802_Timetable_-_2023-10,900,Weekday_merged_999971,1,Scarborough,1,100.0.1952650221_Timetable_-_2023-10,4943__4802_Timetable_-_2023-10,0 days 20:39:00,0 days 21:45:00
